,image_link,artists,art_movement,title,jpeg,height,width
10,https://www.copia-di-arte.com/a/rembrandt-van-rijn/christ-on-the-cross-detai-1.html,Rembrandt van Rijn(1606  - 1669),Barocco,"Christ on the Cross, detail of the head(detail of)",https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/christ-on-the-cross_van-rijn.jpg,480,331
11,https://www.copia-di-arte.com/a/jean-auguste-ingres/madamemarie-clotilde-insmoitessiergebdefoucauld.html,Jean Auguste Dominique Ingres(1780  - 1867),Classicismo,"Madame Marie-Clotilde-Inès Moitessier, née de Foucauld(1856)",https://www.copia-di-arte.com/kunst/jean_auguste_dominique_ingres_30/madame-marie-clotilde.jpg,480,367
12,https://www.copia-di-arte.com/a/seligman/silkknots.html,Lincoln  Seligman,Arte concreta figurativa,Silk Knots,https://www.copia-di-arte.com/kunst/lincoln_seligman_1/silk_knots.jpg,291,440
13,https://www.copia-di-arte.com/a/albrecht-durer/albrechtdrerheadofanapost.html,Albrecht Duerer(1471  - 1528),Rinascimento,Albrecht Dürer / Head of an apostle,https://www.copia-di-arte.com/kunst/albrecht_duerer/head-of-an-apostle_duerer.jpg,480,384
14,https://www.copia-di-arte.com/a/leighton-frederic/desdemona.html,Frederic Leighton(1830  - 1896),Arte Vittoriana,Desdemona,https://www.copia-di-arte.com/kunst/frederic_leighton/desdemona_hi.jpg,454,360
15,https://www.copia-di-arte.com/a/lovis-corinth/buntewickenundrosen.html,Lovis Corinth(1858  - 1925),Espressionismo,Bunte Wicken und Rosen(1913),https://www.copia-di-arte.com/kunst/lovis_corinth/bunte_wicken_und_rosen.jpg,483,640
16,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/la-clownesse-cha-u-ka-o-i.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,The clownesse Cha-u-kao at the Moulin Rouge(1895),https://www.copia-di-arte.com/kunst/henri_de_toulouse_lautrec_736/la_clownesse.jpg,440,322
17,https://www.copia-di-arte.com/a/willis-2/motherlove2003oilonboard.html,Tilly  Willis,Arte astratta figurativa,"Mother Love, 2003 (oil on board) ",https://www.copia-di-arte.com/kunst/tilly_willis_1/mother-love.jpg,480,396
18,https://www.copia-di-arte.com/a/pierre-auguste-renoir/the-dance-in-the-country.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,The Dance in the Country(1883),https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/the_dance.jpg,400,218
19,https://www.copia-di-arte.com/a/eugene-delacroix/diejugendzeitderjungfraumaria.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,The Education of the Virgin(1852),https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/die_jugendzeit_der_jungfrau_ma.jpg,440,531
20,https://www.copia-di-arte.com/a/pierre-auguste-renoir/la-casa-delle-Collettes-a-cagnes.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,La casa delle Collettes a Cagnes.,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/das-maison-de-collette-in-cagnes.jpg,389,480
21,https://www.copia-di-arte.com/a/roberts-david/cordova.html,David Roberts(1796  - 1864),Romanticismo,Cordova,https://www.copia-di-arte.com/kunst/david_roberts/cordova_hi.jpg,580,360
22,https://www.copia-di-arte.com/a/paul-cezanne/bathers.html,Paul Cézanne(1839  - 1906),Impressionismo,Bathers(c.1892-94),https://www.copia-di-arte.com/kunst/paul_cezanne/bathers_xir39904_hi.jpg,248,360
23,https://www.copia-di-arte.com/a/scuola-inglese/aviewofthetownandcastleof.html, Scuola Inglese(18th century ),Arte Vittoriana,"A view of the town and castle of Macao, c.1708",https://www.copia-di-arte.com/kunst/english_school/a_view_of_the_town_and_castle.jpg,296,440
24,https://www.copia-di-arte.com/a/david-teniers/erzherzogleopoldwilhelminseinergalerieinbrssel-1.html,David Teniers(1610  - 1690),Barocco,Archduke Leopold Wilhelm in his Gallery in Brussels,https://www.copia-di-arte.com/kunst/david_teniers/erzherzog-leopold-wilhelm.jpg,358,480
25,https://www.copia-di-arte.com/a/camille-pissarro/deikrutersammlerinpontois.html,Camille Pissarro(1830  - 1903),Impressionismo,"Dei Kräutersammlerin, Pontoise(1882)",https://www.copia-di-arte.com/kunst/camille_pissarro_59/dei_kraeutersammlerin_pontoise.jpg,527,640
26,https://www.copia-di-arte.com/a/zwengauer-anton/pre-alpine-country-shaft.html,Anton Zwengauer(1810  - 1884),Romanticismo,Pre-alpine country shaft at Pähl,https://www.copia-di-arte.com/kunst/anton_zwengauer/voralpenlandschaft_paehl_hi.jpg,138,226
27,https://www.copia-di-arte.com/a/travers/floralrainbow.html,Michael Travers,Arte Figurativa astratta,floral rainbow,https://www.copia-di-arte.com/kunst/michael_travers/floral_rainbow_hi.jpg,320,227
28,https://www.copia-di-arte.com/a/francisco-jose-de-goya-1/lazarillo-de-tormes.html,Francisco Jose de Goya(1746  - 1828),Classicismo,Lazarillo de Tormes(1819),https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/lazarillo_tormes_hi.jpg,444,360
29,https://www.copia-di-arte.com/a/charles-le-brun/versailleshallsofmirrorsp-1.html,Charles Le Brun(1619  - 1690),Barocco,Versailles/ Halls of Mirrors/ Photo 2007,https://www.copia-di-arte.com/kunst/charles_le_brun_3666//Versailles.jpg,322,480
30,https://www.copia-di-arte.com/a/lawrence-sir-thomas/miss-murray.html,Sir Thomas Lawrence(1769  - 1830),Classicismo,Miss Murray,https://www.copia-di-arte.com/kunst/sir_thomas_lawrence_980/murray_hi.jpg,525,360
31,https://www.copia-di-arte.com/a/olbrich-kora/ying-and-yang.html,Kora Olbrich,Arte concreta figurativa,Ying and Yang,https://www.copia-di-arte.com/kunst/kora_olbrich/ying_und_yang_ganzes.jpg,480,480
32,https://www.copia-di-arte.com/a/fuessli-johann-heinrich/amorundpsyche.html,Johann Heinrich Füssli(1741  - 1825),Classicismo,Amor and Psyche,https://www.copia-di-arte.com/kunst/johann_heinrich_fuessli/1-amorundpsyche.jpg,480,384
33,https://www.copia-di-arte.com/a/nicolas-poussin/diefirmung.html,Nicolas Poussin(1594  - 1665),Classicismo,Die Firmung(1640-41),https://www.copia-di-arte.com/kunst/nicolas_poussin/die_firmung.jpg,458,640
34,https://www.copia-di-arte.com/a/dante-gabriel-rossetti/ellen-smith.html,Dante Gabriel Rossetti(1828  - 1882),Arte Vittoriana,Ellen Smith,https://www.copia-di-arte.com/kunst/dante_gabriel_rossetti/ellen-smith.jpg,480,369
35,https://www.copia-di-arte.com/a/paul-cezanne/fortune-marion-black-head.html,Paul Cézanne(1839  - 1906),Impressionismo,Fortuné Marion (black head),https://www.copia-di-arte.com/kunst/paul_cezanne/fortune_marion_schwarzer_kopf_hi.jpg,640,513
36,https://www.copia-di-arte.com/a/camille-pissarro/cpissarrolandsapewpeasant.html,Camille Pissarro(1830  - 1903),Impressionismo,C.Pissarro /Landsape w.Peasant Ploughing,https://www.copia-di-arte.com/kunst/noartist/c/cpissarro_landsape_wpeasant_pl.jpg,397,480
37,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/liebesszene.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner//Liebesszene.jpg,336,480
38,https://www.copia-di-arte.com/a/pierre-auguste-renoir/p-arenoirlandschaftammitt.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,"P.-A.Renoir, Landschaft am Mittelmeer",https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/landschaft-am-mittelmeer.jpg,452,480
39,https://www.copia-di-arte.com/a/william-turner/view-of-venice-from-la-gi.html,William Turner(1775  - 1851),Romanticismo,View of Venice from La Giudecca,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/view_of_vernice.jpg,297,440
40,https://www.copia-di-arte.com/a/eugene-boudin/beachsceneoiloncanvas.html,Eugène Boudin(1824  - 1898),Impressionismo,Beach Scene (oil on canvas),https://www.copia-di-arte.com/kunst/eugene_boudin/beach_scene_oil_on_canvas_hi.jpg,320,516
41,https://www.copia-di-arte.com/a/david-teniers/interior-of-a-peasant-dwe.html,David Teniers(1610  - 1690),Barocco,Interior of a Peasant Dwelling,https://www.copia-di-arte.com/kunst/david_dj_teniers/interior_peasant_dwelling_hi.jpg,240,360
42,https://www.copia-di-arte.com/a/chardin-jean-baptiste/diewscherin-1.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,The Laundress,https://www.copia-di-arte.com/kunst/jean_baptiste_simeon_chardin/die_waescherin.jpg,516,589
43,https://www.copia-di-arte.com/a/edvard-munch/schneeschmelzebeielgersbu.html,Edvard Munch(1863  - 1944),Espressionismo,Snowmelt near Elgersburg(1906),https://www.copia-di-arte.com/kunst/edvard_munch_11004/Schneeschmelze-bei-Elgersburg-Tauwetter-Edvard-Munch.jpg,384,480
44,https://www.copia-di-arte.com/a/wassily-kandinsky/muenchen-7.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,(Um 1901-02),https://www.copia-di-arte.com/kunst/wassily_kandinsky/muenchen.jpg,472,640
45,https://www.copia-di-arte.com/a/pierre-joseph-redoute/didierstulipredout-2.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Didier s tulip / Redouté,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/didier-s-tulip.jpg,480,360
46,https://www.copia-di-arte.com/a/paul-gauguin/vairumati-2.html,Paul Gauguin(1848  - 1903),Post-impressionismo,,https://www.copia-di-arte.com/kunst/paul_gauguin/vairumati-1.jpg,378,480
47,https://www.copia-di-arte.com/a/feuerbach-anselm/bianca-capello.html,Anselm Feuerbach(1829  - 1880),Classicismo,Bianca Capello(1864/68),https://www.copia-di-arte.com/kunst/anselm_feuerbach_807/bianca_capello_hi.jpg,497,360
48,https://www.copia-di-arte.com/a/raffaello-sanzio-urbino/portrait-of-the-agnolo-do.html,(Raffaello) Raffaello Sanzio(1483  - 1520),Rinascimento,Portrait of the Agnolo Doni(um 1506),https://www.copia-di-arte.com/kunst/raffael_eigntl_rafaello_santi/portraet-des-agnolo-doni.jpg,480,337
49,https://www.copia-di-arte.com/a/cranach-il-vecchio/hallow-maria-magdalena.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,Hallow Maria Magdalena.,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/heilige_maria.jpg,400,250
50,https://www.copia-di-arte.com/a/claude-lorrain/the-walk-to-emmaus-2.html,Claude Lorrain(1600  - 1682),Barocco,The walk to Emmaus.,https://www.copia-di-arte.com/kunst/claude_lorrain_199/walk-to-emmaus.jpg,376,480
51,https://www.copia-di-arte.com/a/michelangelo-caravaggio/dierosenkranzmadonna.html,Michelangelo Caravaggio(1573  - 1610),Barocco,Madonna of the Rosary,https://www.copia-di-arte.com/kunst/michelangelo_caravaggio/madonna-of-the-rosary.jpg,480,328
52,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/blauesmdcheninsonne.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/Blaues-Maedchen.jpg,422,480
53,https://www.copia-di-arte.com/a/max-liebermann/dieblumenterrasseimwannse.html,Max Liebermann(1847  - 1935),Impressionismo,La terrazza fiorita nel Wannsee-Garten(1921),https://www.copia-di-arte.com/kunst/max_liebermann/blumenterrasse-1.jpg,328,480
54,https://www.copia-di-arte.com/a/albrecht-durer/innsbruckvonnorden.html,Albrecht Duerer(1471  - 1528),Rinascimento,Innsbruck from North,https://www.copia-di-arte.com/kunst/albrecht_duerer//Innsbruck-von-Norden.jpg,316,480
55,https://www.copia-di-arte.com/a/powis-paul/orangepicking.html,Paul Powis,Arte astratta figurativa,Orange picking,https://www.copia-di-arte.com/kunst/paul_powis_1_2/orange_picking.jpg,437,440
56,https://www.copia-di-arte.com/a/gerard-francois-pascal/daphnis-and-chloe.html,François Pascal Simon Gérard(1770  - 1837),Classicismo,Daphnis and Chloe(1824-25),https://www.copia-di-arte.com/kunst/francois_pascal_simon_gerard/daphnis_chloe.jpg,429,480
57,https://www.copia-di-arte.com/a/paul-cezanne/buchtvonmarseille-1.html,Paul Cézanne(1839  - 1906),Impressionismo,Bay of Marseille,https://www.copia-di-arte.com/kunst/paul_cezanne/buchtvonmarseille-2.jpg,384,480
58,https://www.copia-di-arte.com/a/albrecht-altdorfer/passionsebastians-altar-i-8.html,Albrecht Altdorfer(um 1480  - 1538),Rinascimento,Passion/Sebastians altar in St. Florian the hll.Margaretha and Barbara,https://www.copia-di-arte.com/kunst/albrecht_altdorfer/passions_sebastians_altar_flo_1000457_hi.jpg,226,92
59,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/brown-act-at-the-window.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,Brown act at the window(1912),https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/1004355_v1.jpg,480,336
60,https://www.copia-di-arte.com/a/franz-marc/aktbildaufzinnober.html,Franz Marc(1880  - 1916),Espressionismo,Aktbild auf Zinnober(1910),https://www.copia-di-arte.com/kunst/franz_marc_727/aktbild_auf_zinnober.jpg,640,461
61,https://www.copia-di-arte.com/a/egon-schiele/girasoli-ll.html,Egon Schiele(1890  - 1918),Espressionismo,Girasoli ll(1911),https://www.copia-di-arte.com/kunst/egon_schiele/4937000_v1-3.jpg,480,320
62,https://www.copia-di-arte.com/a/scuola-inglese/kingcharlesii1630-85witht.html, Scuola Inglese(18th century ),Arte Vittoriana,King Charles II (1630-85) with the Houses of Parliament,https://www.copia-di-arte.com/kunst/english_school/king_charles_ii_1630_85_with_t.jpg,440,247
63,https://www.copia-di-arte.com/a/cranach-il-vecchio/altar-with-a-triptych-dep.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,"Altar with a Triptych depicting: left panel, Philipp Melanchthon (1497-1560) performing a baptism as",https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/philipp-melanchthon.jpg,480,360
64,https://www.copia-di-arte.com/a/claude-monet/donna-parasole-figlio.html,Claude Monet(1840  - 1926),Impressionismo,"Donna con Parasole, La signora Monet con suo figlio(1875/78)",https://www.copia-di-arte.com/kunst/claude_monet/frau-mit-sonnenschirm-madame-monet-mit-ihrem-sohn_monet.jpg,480,388
65,https://www.copia-di-arte.com/a/quaglio-domenico/view-of-frankfurt-am-main.html,Domenico Quaglio(1787  - 1837),Romanticismo,View of Frankfurt am Main from the west(1831),https://www.copia-di-arte.com/kunst/domenico_quaglio/ansicht-von-frankfurt-am-main-von-westen-her_quaglio.jpg,341,480
66,https://www.copia-di-arte.com/a/scuola-inglese/danielburgessillustration.html, Scuola Inglese(18th century ),Arte Vittoriana,"Daniel Burgess, illustration from ''Portraits, Memoirs and Characters, of remarkable persons'' James",https://www.copia-di-arte.com/kunst/english_school/daniel_burgess_illustration_fr.jpg,440,255
67,https://www.copia-di-arte.com/a/pierre-joseph-redoute/rosareclinatafloresubmuti.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Rosa reclinata flore sub mutiplici,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/1-rosa.jpg,480,343
68,https://www.copia-di-arte.com/a/abel/seatedcubistnude.html,Catherine  Abel(b.1966  ),Arte Figurativa astratta,Seated Cubist Nude,https://www.copia-di-arte.com/kunst/catherine_abel/seated-cubist-nude.jpg,480,399
69,https://www.copia-di-arte.com/a/william-blake/illzumarriageofheavenandh.html,William Blake(1757  - 1827),Arte Vittoriana,The Marriage of Heaven and Hell,https://www.copia-di-arte.com/kunst/william_blake/illzumarriageofheavenandhell.jpg,480,345
70,https://www.copia-di-arte.com/a/camille-pissarro/ferry-at-varenne-saint-hi.html,Camille Pissarro(1830  - 1903),Impressionismo,Ferry at Varenne-Saint-Hilaire(1864),https://www.copia-di-arte.com/kunst/camille_pissarro_59/xir197259.jpg,289,440
71,https://www.copia-di-arte.com/a/elsner/claudiaelsner-habedieaehr.html,Claudia Elsner,Arte Figurativa astratta,Habe die Aehre(2008),https://www.copia-di-arte.com/kunst/claudia//Habe-die-Aehre.jpg,239,480
72,https://www.copia-di-arte.com/a/modersohn-becker-paula-1/stillebenporzhund.html,Paula Modersohn-Becker(1876  - 1907),Espressionismo,Porcelain Dog & Plant,https://www.copia-di-arte.com/kunst/paula_modersohn_becker/stillebenporzhund.jpg,348,480
73,https://www.copia-di-arte.com/a/fuessli-johann-heinrich/the-newspaper-in-the-coun.html,Johann Heinrich Füssli(1741  - 1825),Classicismo,The newspaper in the country(1806/1807),https://www.copia-di-arte.com/kunst/johann_heinrich_fuessli/die-zeitung-auf-dem-lande.jpg,480,369
74,https://www.copia-di-arte.com/a/jean-auguste-ingres/portrtvonmadameccilepanckouckegebbochet.html,Jean Auguste Dominique Ingres(1780  - 1867),Classicismo,"Portrait of Madame Cécile Panckoucke, née Bochet(1811)",https://www.copia-di-arte.com/kunst/jean_auguste_dominique_ingres_30/portraet_von_madame_ccile_panc.jpg,549,408
75,https://www.copia-di-arte.com/a/lovis-corinth/portrait-of-otto-eckmann.html,Lovis Corinth(1858  - 1925),Espressionismo,Portrait of Otto Eckmann (1865-1902),https://www.copia-di-arte.com/kunst/lovis_corinth/portrait_otto_eckmann_1865_19_hi.jpg,734,360
76,https://www.copia-di-arte.com/a/seligman/shipbreakersoiloncanvas.html,Lincoln  Seligman,Arte concreta figurativa,Ship Breakers (oil on canvas) ,https://www.copia-di-arte.com/kunst/lincoln_seligman/ship-breakers.jpg,480,360
77,https://www.copia-di-arte.com/a/jean-babtiste-corot/glockenturminargenteuilwegzurkirche.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,Bell tower in Argenteuil (Road to the Church),https://www.copia-di-arte.com/kunst/jean_babtiste_camille_corot/glockenturm_in_argenteuil_weg.jpg,589,501
78,https://www.copia-di-arte.com/a/edvard-munch/thelonelyones.html,Edvard Munch(1863  - 1944),Espressionismo,The Lonely Ones(1899),https://www.copia-di-arte.com/kunst/edvard_munch_11004/edvard_munch_the_lonely_ones.jpg,344,480
79,https://www.copia-di-arte.com/a/jean-auguste-ingres/antiochus-and-stratonice-1.html,Jean Auguste Dominique Ingres(1780  - 1867),Classicismo,Antiochus and Stratonice(1840),https://www.copia-di-arte.com/kunst/jean_auguste_dominique_ingres_30/antiochus_stratonice_xir206949_hi.jpg,234,360
80,https://www.copia-di-arte.com/a/easton/anemonesandablueglassvase.html,Timothy  Easton,Arte concreta figurativa,"Anemones and a Blue Glass Vase, 1994 (oil on canvas) ",https://www.copia-di-arte.com/kunst/timothy_easton_1/anemones_and_a_blue_glass_vase.jpg,312,440
81,https://www.copia-di-arte.com/a/pierre-auguste-renoir/nympheambach.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,A Nymph by a Stream,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/nymphe_am_bach.jpg,311,589
82,https://www.copia-di-arte.com/a/feuerbach-anselm/imfrhling-1.html,Anselm Feuerbach(1829  - 1880),Classicismo,In the Spring,https://www.copia-di-arte.com/kunst/anselm_feuerbach_807/imfruehling.jpg,346,480
83,https://www.copia-di-arte.com/a/ireland-3/palmroom.html,William  Ireland,Arte concreta figurativa,Palm Room,https://www.copia-di-arte.com/kunst/william_ireland_1/palm_room.jpg,439,440
84,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/reproductionofaposteradve-68.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Reproduction of a poster advertising 'Jane Avril' at the Jardin de Paris(1893),https://www.copia-di-arte.com/kunst/henri_de_toulouse_lautrec_736/reproduction_of_a_poster_adver-3.jpg,440,324
85,https://www.copia-di-arte.com/a/eugene-boudin/venedigblickaufsanmarcoun.html,Eugène Boudin(1824  - 1898),Impressionismo,"Venedig, Blick auf San Marco und den Campanile(Juni 1895)",https://www.copia-di-arte.com/kunst/eugene_boudin/venedig_blick_auf_san_marco_un.jpg,428,640
86,https://www.copia-di-arte.com/a/wassily-kandinsky/13rechtecke.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,13 Rectangles(1930),https://www.copia-di-arte.com/kunst/wassily_kandinsky/13-rectangles.jpg,480,411
87,https://www.copia-di-arte.com/a/william-turner/self-portrait-299.html,William Turner(1775  - 1851),Romanticismo,Self portrait(1798),https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner_746/self_portrait_xir169622_hi.jpg,466,360
88,https://www.copia-di-arte.com/a/paul-cezanne/portrait-of-paul-cezanne.html,Paul Cézanne(1839  - 1906),Impressionismo,"Portrait of Paul Cezanne, the artist's son(1883-85)",https://www.copia-di-arte.com/kunst/paul_cezanne/portrait_paul_cezanne_artists_hi.jpg,324,360
89,https://www.copia-di-arte.com/a/ende-oliver/geheimagenten.html,Oliver Ende(1977 ),Arte Figurativa astratta,Geheimagenten(2006),https://www.copia-di-arte.com/kunst/ende_oliver/geheimagenten.jpg,520,388
90,https://www.copia-di-arte.com/a/easton/longautumnshadows.html,Timothy  Easton,Arte concreta figurativa,Long Autumn Shadows,https://www.copia-di-arte.com/kunst/timothy_easton_1/long_autumn_shadows.jpg,440,333
91,https://www.copia-di-arte.com/a/edvard-munch/landschaftbeinizza.html,Edvard Munch(1863  - 1944),Espressionismo,Landscape near Nice(1892),https://www.copia-di-arte.com/kunst/edvard_munch_11004/landschaft-bei-nizza.jpg,480,400
92,https://www.copia-di-arte.com/a/alexej-von-jawlensky/strasseundhuser.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,Strasse und Häuser(1905),https://www.copia-di-arte.com/kunst/alexej_von_jawlensky//Alexej_von_Jawlensky_Strasse_und_Haeuser_22102.jpg,340,480
93,https://www.copia-di-arte.com/a/dante-gabriel-rossetti/the-roman-widow.html,Dante Gabriel Rossetti(1828  - 1882),Arte Vittoriana,The Roman Widow(1874),https://www.copia-di-arte.com/kunst/dante_gabriel_rossetti_433/roman_widow_hi.jpg,406,360
94,https://www.copia-di-arte.com/a/giovanni-domenico-tiepolo/gdtiepolo___pulcinella_cl.html,Giovanni Domenico Tiepolo(1727  - 1804),Classicismo,G.D.Tiepolo / Pulcinella Clowns / c.1793,https://www.copia-di-arte.com/kunst/giovanni_domenico_tiepolo/saltimbanques.jpg,480,354
95,https://www.copia-di-arte.com/a/jean-babtiste-corot/colosseumfromfarnesiangar.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,Colosseum from Farnesian Gardens / 1826,https://www.copia-di-arte.com/kunst/noartist/c/colosseum_from_farnesian_garde.jpg,295,480
96,https://www.copia-di-arte.com/a/knowles-james/bluebells_knowles_james.html,James Knowles(1958 ),Arte concreta figurativa,bluebells(2000),https://www.copia-di-arte.com/kunst/knowles_james/bluebellslowres.jpg,166,128
97,https://www.copia-di-arte.com/a/flohic-philippe/nu-29.html,Philippe Flohic(1966 ),Arte concreta figurativa,Nu 29,https://www.copia-di-arte.com/kunst/philippe_flohic/nu_29.jpg,324,480
98,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/the-lamentation-panel.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,The Lamentation (panel),https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/lamentation_panel_hi.jpg,520,360
99,https://www.copia-di-arte.com/a/vittore-carpaccio/glorificationofstursulaan.html,Vittore Carpaccio(um 1450  - 1525),Rinascimento,Glorification of St. Ursula and her Companions(19th),https://www.copia-di-arte.com/kunst/vittore_carpaccio/glorification_of_st_ursula_and_hi.jpg,320,228
100,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/negro-dancer.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,Negro dancer(1905),https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/1014580.jpg,480,261
101,https://www.copia-di-arte.com/a/rembrandt-van-rijn/christ-in-the-house-of-ma-6.html,Rembrandt van Rijn(1606  - 1669),Barocco,Christ in the House of Martha and Mary,https://www.copia-di-arte.com/kunst/rembrandt_harmensz_van_rijn/christ_house_martha_mary_bal12_hi.jpg,246,360
102,https://www.copia-di-arte.com/a/scuola-inglese/mapoflaputabalnibariluggn.html, Scuola Inglese(18th century ),Arte Vittoriana,"Map of Laputa, Balnibari, Luggnagg, Glubbdubdrib and Japan, illustration from the first edition of '",https://www.copia-di-arte.com/kunst/english_school/map_of_laputa_balnibari_luggna.jpg,440,266
103,https://www.copia-di-arte.com/a/cranach-il-vecchio/bildnisvonmarkgrafalbrechtvonbrandenburg-anspach.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,"Portrait of Margrave Abrecht of Brandenburg-Ansbach, Duke of Prussia(1528)",https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/bildnis_von_markgraf_albrecht.jpg,560,408
